episode_id;timestamp_start;timestamp_end;league;match;matchup_id;market;side;points;start_odd;end_odd;movement_pct;duration_minutes;hours_until_match_start;hours_until_match_end;observations;base_prob_pct;steam_dominance_pct;movement_score;persistence_score;timing_score;fvs_score
1636709549-moneyline-home--1790108423;2026-09-22T20:20:23.216896+00:00;2026-09-22T20:20:23.216896+00:00;Chile - Cup;Audax Italiano vs Colo Colo;1636709549;moneyline;home;;3.68;3.46;5.978;0;3.15;2.94;1;26.46;87.61;49.82;0.0;100.0;49.81
1636709549-spread-home-0.5-1790108423;2026-09-22T20:20:23.216896+00:00;2026-09-22T20:20:23.216896+00:00;Chile - Cup;Audax Italiano vs Colo Colo;1636709549;spread;home;0.5;1.926;1.855;3.686;0;3.15;2.94;1;51.06;100.0;30.72;0.0;100.0;56.46
1636532745-moneyline-home--1790108603;2026-09-22T20:23:23.917330+00:00;2026-09-22T20:23:23.917330+00:00;Colombia - Primera A;Independiente Santa Fe vs Deportivo Cali;1636532745;moneyline;home;;2.15;2.06;4.186;0;4.61;4.39;1;46.24;100.0;34.88;0.0;100.0;55.85
1636709511-moneyline-home--1790108603;2026-09-22T20:23:23.917330+00:00;2026-09-22T20:23:23.917330+00:00;Chile - Cup;Puerto Montt vs Nublense;1636709511;moneyline;home;;4.16;3.55;14.663;0;0.6;0.39;1;26.0;71.05;100.0;0.0;64.99;52.06
1636709511-moneyline-draw--1790108603;2026-09-22T20:23:23.917330+00:00;2026-09-22T20:23:23.917330+00:00;Chile - Cup;Puerto Montt vs Nublense;1636709511;moneyline;draw;;3.18;2.99;5.975;0;0.6;0.39;1;30.87;28.95;49.79;0.0;64.99;32.96
1637175360-moneyline-away--1790108780;2026-09-22T20:26:20.322291+00:00;2026-09-22T20:26:20.322291+00:00;Brazil - Serie B;Criciuma vs Operario Ferroviario;1637175360;moneyline;away;;3.98;3.9;2.01;0;2.05;1.84;1;24.67;86.54;16.75;0.0;100.0;42.39
1636768960-moneyline-home--1790109137;2026-09-22T20:32:17.789383+00:00;2026-09-22T20:32:17.789383+00:00;Colombia - Primera B;Real Santander vs Orsomarso;1636768960;moneyline;home;;2.34;2.29;2.137;0;0.45;0.25;1;41.01;100.0;17.81;0.0;61.36;47.0
1636714053-moneyline-away--1790109312;2026-09-22T20:35:12.428770+00:00;2026-09-22T20:35:12.428770+00:00;Chile - Cup;Cobreloa vs Coquimbo Unido;1636714053;moneyline;away;;2.11;1.952;7.488;0;2.9;2.69;1;46.86;100.0;62.4;0.0;100.0;61.54
1636709549-moneyline-home--1790109312;2026-09-22T20:35:12.428770+00:00;2026-09-22T20:35:12.428770+00:00;Chile - Cup;Audax Italiano vs Colo Colo;1636709549;moneyline;home;;3.46;3.21;7.225;0;2.9;2.69;1;28.54;86.41;60.21;0.0;100.0;52.21
1636709549-moneyline-draw--1790109312;2026-09-22T20:35:12.428770+00:00;2026-09-22T20:35:12.428770+00:00;Chile - Cup;Audax Italiano vs Colo Colo;1636709549;moneyline;draw;;3.52;3.48;1.136;0;2.9;2.69;1;26.33;13.59;9.47;0.0;100.0;23.19
1636532745-moneyline-home--1790109488;2026-09-22T20:38:08.807867+00:00;2026-09-22T20:38:08.807867+00:00;Colombia - Primera A;Independiente Santa Fe vs Deportivo Cali;1636532745;moneyline;home;;2.06;2.0;2.913;0;4.36;4.15;1;47.67;100.0;24.27;0.0;100.0;54.15
1636532745-spread-home--0.5-1790109488;2026-09-22T20:38:08.807867+00:00;2026-09-22T20:38:08.807867+00:00;Colombia - Primera A;Independiente Santa Fe vs Deportivo Cali;1636532745;spread;home;-0.5;2.07;2.01;2.899;0;4.36;4.15;1;47.89;100.0;24.15;0.0;100.0;54.2
1636709511-moneyline-home--1790109488;2026-09-22T20:38:08.807867+00:00;2026-09-22T20:38:08.807867+00:00;Chile - Cup;Puerto Montt vs Nublense;1636709511;moneyline;home;;3.55;3.1;12.676;0;0.35;0.15;1;29.92;100.0;100.0;0.0;58.86;59.86
1637175360-moneyline-away--1790109662;2026-09-22T20:41:02.499035+00:00;2026-09-22T20:41:02.499035+00:00;Brazil - Serie B;Criciuma vs Operario Ferroviario;1637175360;moneyline;away;;3.9;3.86;1.026;0;1.81;1.6;1;24.94;76.59;8.55;0.0;95.3;37.87
1636768957-moneyline-draw--1790110010;2026-09-22T20:46:50.400306+00:00;2026-09-22T20:46:50.400306+00:00;Colombia - Primera B;Independiente Yumbo vs Internacional de Palmira;1636768957;moneyline;draw;;3.08;2.8;9.091;0;0.21;0;1;33.57;100.0;75.76;0.0;55.2;55.74
1636768957-spread-home-0.0-1790110010;2026-09-22T20:46:50.400306+00:00;2026-09-22T20:46:50.400306+00:00;Colombia - Primera B;Independiente Yumbo vs Internacional de Palmira;1636768957;spread;home;0.0;1.962;1.917;2.294;0;0.21;0;1;50.23;100.0;19.11;0.0;55.2;49.41
1636768959-moneyline-away--1790110010;2026-09-22T20:46:50.400306+00:00;2026-09-22T20:46:50.400306+00:00;Colombia - Primera B;Atletico Cali vs Tigres;1636768959;moneyline;away;;2.7;2.5;7.407;0;0.21;0;1;37.58;100.0;61.73;0.0;55.2;54.14
1636768959-spread-away--0.0-1790110010;2026-09-22T20:46:50.400306+00:00;2026-09-22T20:46:50.400306+00:00;Colombia - Primera B;Atletico Cali vs Tigres;1636768959;spread;away;-0.0;1.87;1.758;5.989;0;0.21;0;1;54.78;100.0;49.91;0.0;55.2;56.94
1636768960-moneyline-draw--1790110010;2026-09-22T20:46:50.400306+00:00;2026-09-22T20:46:50.400306+00:00;Colombia - Primera B;Real Santander vs Orsomarso;1636768960;moneyline;draw;;3.13;2.85;8.946;0;0.21;0;1;32.96;100.0;74.55;0.0;55.2;55.32
1636709549-total-over-2.5-1790110355;2026-09-22T20:52:35.899137+00:00;2026-09-22T20:52:35.899137+00:00;Chile - Cup;Audax Italiano vs Colo Colo;1636709549;total;over;2.5;1.901;1.855;2.42;0;2.62;2.42;1;51.06;100.0;20.16;0.0;100.0;54.35
1636709511-moneyline-home--1790110530;2026-09-22T20:55:30.006505+00:00;2026-09-22T20:55:30.006505+00:00;Chile - Cup;Puerto Montt vs Nublense;1636709511;moneyline;home;;3.1;2.97;4.194;0;0.07;0;1;31.23;43.33;34.95;0.0;51.69;32.36
1636709511-moneyline-draw--1790110530;2026-09-22T20:55:30.006505+00:00;2026-09-22T20:55:30.006505+00:00;Chile - Cup;Puerto Montt vs Nublense;1636709511;moneyline;draw;;3.1;2.93;5.484;0;0.07;0;1;31.66;56.67;45.7;0.0;51.69;37.97
1636709549-spread-home-0.5-1790111166;2026-09-22T21:06:06.454858+00:00;2026-09-22T21:06:06.454858+00:00;Chile - Cup;Audax Italiano vs Colo Colo;1636709549;spread;home;0.5;1.855;1.781;3.989;0;2.39;2.19;1;53.14;100.0;33.24;0.0;100.0;57.59
1636709549-total-over-2.5-1790111166;2026-09-22T21:06:06.454858+00:00;2026-09-22T21:06:06.454858+00:00;Chile - Cup;Audax Italiano vs Colo Colo;1636709549;total;over;2.5;1.855;1.833;1.186;0;2.39;2.19;1;51.7;100.0;9.88;0.0;100.0;52.49
1636714053-moneyline-away--1790111166;2026-09-22T21:06:06.454858+00:00;2026-09-22T21:06:06.454858+00:00;Chile - Cup;Cobreloa vs Coquimbo Unido;1636714053;moneyline;away;;1.952;1.862;4.611;0;2.39;2.19;1;48.88;100.0;38.42;0.0;100.0;57.35
1636714053-spread-away--0.5-1790111166;2026-09-22T21:06:06.454858+00:00;2026-09-22T21:06:06.454858+00:00;Chile - Cup;Cobreloa vs Coquimbo Unido;1636714053;spread;away;-0.5;1.962;1.87;4.689;0;2.39;2.19;1;50.41;100.0;39.08;0.0;100.0;57.94
1636759972-moneyline-home--1790111339;2026-09-22T21:08:59.037192+00:00;2026-09-22T21:08:59.037192+00:00;Paraguay - Cup;2 de Mayo vs Club Sol de America;1636759972;moneyline;home;;1.746;1.719;1.546;0;0.35;0.15;1;51.92;49.94;12.89;0.0;58.68;36.5
1636759972-moneyline-away--1790111339;2026-09-22T21:08:59.037192+00:00;2026-09-22T21:08:59.037192+00:00;Paraguay - Cup;2 de Mayo vs Club Sol de America;1636759972;moneyline;away;;3.87;3.81;1.55;0;0.35;0.15;1;23.43;50.06;12.92;0.0;58.68;28.0
1637165544-moneyline-home--1790112180;2026-09-22T21:23:00.413989+00:00;2026-09-22T21:23:00.413989+00:00;Bolivia - Cup;Nacional Potosi vs Real Potosi;1637165544;moneyline;home;;1.84;1.82;1.087;0;1.62;1.42;1;46.88;29.83;9.06;0.0;90.39;32.37
1637165544-moneyline-away--1790112180;2026-09-22T21:23:00.413989+00:00;2026-09-22T21:23:00.413989+00:00;Bolivia - Cup;Nacional Potosi vs Real Potosi;1637165544;moneyline;away;;3.08;3.02;1.948;0;1.62;1.42;1;28.25;43.24;16.23;0.0;90.39;31.57
1637165544-moneyline-draw--1790112180;2026-09-22T21:23:00.413989+00:00;2026-09-22T21:23:00.413989+00:00;Bolivia - Cup;Nacional Potosi vs Real Potosi;1637165544;moneyline;draw;;3.52;3.43;2.557;0;1.62;1.42;1;24.87;56.76;21.31;0.0;90.39;34.95
1637165544-spread-home--0.5-1790112180;2026-09-22T21:23:00.413989+00:00;2026-09-22T21:23:00.413989+00:00;Bolivia - Cup;Nacional Potosi vs Real Potosi;1637165544;spread;home;-0.5;1.847;1.826;1.137;0;1.62;1.42;1;49.46;51.94;9.47;0.0;90.39;38.76
1637165544-spread-away-0.5-1790112180;2026-09-22T21:23:00.413989+00:00;2026-09-22T21:23:00.413989+00:00;Bolivia - Cup;Nacional Potosi vs Real Potosi;1637165544;spread;away;0.5;1.806;1.787;1.052;0;1.62;1.42;1;50.54;48.06;8.77;0.0;90.39;37.97
1636709549-moneyline-home--1790112180;2026-09-22T21:23:00.413989+00:00;2026-09-22T21:23:00.413989+00:00;Chile - Cup;Audax Italiano vs Colo Colo;1636709549;moneyline;home;;3.21;3.11;3.115;0;2.11;1.91;1;29.45;78.61;25.96;0.0;100.0;43.68
1636739074-moneyline-home--1790112180;2026-09-22T21:23:00.413989+00:00;2026-09-22T21:23:00.413989+00:00;Japan - Cup;Vissel Kobe vs Sagan Tosu;1636739074;moneyline;home;;1.5;1.481;1.267;0;10.61;10.41;1;63.91;100.0;10.56;0.0;67.4;53.02
1636739074-spread-home--1.0-1790112180;2026-09-22T21:23:00.413989+00:00;2026-09-22T21:23:00.413989+00:00;Japan - Cup;Vissel Kobe vs Sagan Tosu;1636739074;spread;home;-1.0;1.87;1.833;1.979;0;10.61;10.41;1;52.55;100.0;16.49;0.0;67.4;50.8
1636709549-moneyline-away--1790113017;2026-09-22T21:36:57.061547+00:00;2026-09-22T21:36:57.061547+00:00;Chile - Cup;Audax Italiano vs Colo Colo;1636709549;moneyline;away;;2.06;2.02;1.942;0;1.88;1.68;1;45.89;100.0;16.18;0.0;96.94;51.7
1636714053-moneyline-home--1790113017;2026-09-22T21:36:57.061547+00:00;2026-09-22T21:36:57.061547+00:00;Chile - Cup;Cobreloa vs Coquimbo Unido;1636714053;moneyline;home;;3.68;3.64;1.087;0;1.88;1.68;1;25.3;100.0;9.06;0.0;96.94;44.1
1637175360-moneyline-away--1790113185;2026-09-22T21:39:45.462870+00:00;2026-09-22T21:39:45.462870+00:00;Brazil - Serie B;Criciuma vs Operario Ferroviario;1637175360;moneyline;away;;3.88;3.83;1.289;0;0.83;0.63;1;25.14;80.53;10.74;0.0;70.7;36.89
1636709549-moneyline-home--1790113857;2026-09-22T21:50:57.945836+00:00;2026-09-22T21:50:57.945836+00:00;Chile - Cup;Audax Italiano vs Colo Colo;1636709549;moneyline;home;;3.26;3.18;2.454;0;1.64;1.44;1;29.17;100.0;20.45;0.0;91.11;46.95
1636714053-moneyline-away--1790113857;2026-09-22T21:50:57.945836+00:00;2026-09-22T21:50:57.945836+00:00;Chile - Cup;Cobreloa vs Coquimbo Unido;1636714053;moneyline;away;;1.901;1.87;1.631;0;1.64;1.44;1;49.28;100.0;13.59;0.0;91.11;51.61
1636714053-spread-away--0.5-1790113857;2026-09-22T21:50:57.945836+00:00;2026-09-22T21:50:57.945836+00:00;Chile - Cup;Cobreloa vs Coquimbo Unido;1636714053;spread;away;-0.5;1.909;1.877;1.676;0;1.64;1.44;1;50.64;100.0;13.97;0.0;91.11;52.1
