episode_id;timestamp_start;timestamp_end;league;match;matchup_id;market;side;points;start_odd;end_odd;movement_pct;duration_minutes;hours_until_match_start;hours_until_match_end;observations
1634922509-moneyline-home--1790065891;2026-09-22T08:31:31.035161+00:00;2026-09-22T08:31:31.035161+00:00;Algeria - Ligue 1;MC Alger vs MC Oran;1634922509;moneyline;home;;1.606;1.578;1.743;0;10.47;10.27;1
1636918786-moneyline-home--1790065891;2026-09-22T08:31:31.035161+00:00;2026-09-22T08:31:31.035161+00:00;England - Northern League Division 1;Liversedge vs Silsden;1636918786;moneyline;home;;1.592;1.549;2.701;0;10.22;10.02;1
1636918786-spread-home--1.0-1790065891;2026-09-22T08:31:31.035161+00:00;2026-09-22T08:31:31.035161+00:00;England - Northern League Division 1;Liversedge vs Silsden;1636918786;spread;home;-1.0;1.99;1.917;3.668;0;10.22;10.02;1
1637136174-moneyline-home--1790066096;2026-09-22T08:34:56.480513+00:00;2026-09-22T08:34:56.480513+00:00;England - Northern Premier League;Cleethorpes Town vs Redcar Athletic;1637136174;moneyline;home;;2.47;2.42;2.024;0;10.17;9.97;1
1637136174-spread-home-0.0-1790066096;2026-09-22T08:34:56.480513+00:00;2026-09-22T08:34:56.480513+00:00;England - Northern Premier League;Cleethorpes Town vs Redcar Athletic;1637136174;spread;home;0.0;1.855;1.82;1.887;0;10.17;9.97;1
1637136174-total-over-2.5-1790066096;2026-09-22T08:34:56.480513+00:00;2026-09-22T08:34:56.480513+00:00;England - Northern Premier League;Cleethorpes Town vs Redcar Athletic;1637136174;total;over;2.5;1.962;1.917;2.294;0;10.17;9.97;1
1636867970-moneyline-away--1790066096;2026-09-22T08:34:56.480513+00:00;2026-09-22T08:34:56.480513+00:00;UAE - President's Cup;Dibba Al Fujairah vs Al-Ittifaq;1636867970;moneyline;away;;5.13;4.61;10.136;0;6.08;5.88;1
1636867970-moneyline-draw--1790066096;2026-09-22T08:34:56.480513+00:00;2026-09-22T08:34:56.480513+00:00;UAE - President's Cup;Dibba Al Fujairah vs Al-Ittifaq;1636867970;moneyline;draw;;4.29;4.09;4.662;0;6.08;5.88;1
1636867970-spread-away-1.0-1790066096;2026-09-22T08:34:56.480513+00:00;2026-09-22T08:34:56.480513+00:00;UAE - President's Cup;Dibba Al Fujairah vs Al-Ittifaq;1636867970;spread;away;1.0;1.98;1.82;8.081;0;6.08;5.88;1
1636688835-moneyline-draw--1790066096;2026-09-22T08:34:56.480513+00:00;2026-09-22T08:34:56.480513+00:00;England - Isthmian Premier League;Three Bridges vs Leatherhead;1636688835;moneyline;draw;;3.5;3.4;2.857;0;10.16;9.97;1
1636709487-moneyline-draw--1790066096;2026-09-22T08:34:56.480513+00:00;2026-09-22T08:34:56.480513+00:00;England - Southern Premier League Central;Stourbridge vs Real Bedford;1636709487;moneyline;draw;;3.71;3.66;1.348;0;10.16;9.97;1
1636689391-moneyline-home--1790066096;2026-09-22T08:34:56.480513+00:00;2026-09-22T08:34:56.480513+00:00;England - Southern Premier League Central;Stratford Town vs Bromsgrove Sporting;1636689391;moneyline;home;;3.29;2.76;16.109;0;10.16;9.97;1
1637069527-moneyline-away--1790066303;2026-09-22T08:38:23.919205+00:00;2026-09-22T08:38:23.919205+00:00;England - EFL Trophy;York City vs Rotherham United;1637069527;moneyline;away;;3.13;3.04;2.875;0;9.36;9.16;1
1634922628-moneyline-away--1790066303;2026-09-22T08:38:23.919205+00:00;2026-09-22T08:38:23.919205+00:00;Algeria - Ligue 1;US Biskra vs JS Saoura;1634922628;moneyline;away;;3.91;3.86;1.279;0;8.35;8.16;1
1637064580-moneyline-home--1790066508;2026-09-22T08:41:48.676657+00:00;2026-09-22T08:41:48.676657+00:00;England - EFL Trophy;Crewe Alexandra vs Aston Villa U21;1637064580;moneyline;home;;1.41;1.394;1.135;0;9.3;9.11;1
1637064580-spread-home--1.5-1790066508;2026-09-22T08:41:48.676657+00:00;2026-09-22T08:41:48.676657+00:00;England - EFL Trophy;Crewe Alexandra vs Aston Villa U21;1637064580;spread;home;-1.5;1.99;1.952;1.91;0;9.3;9.11;1
1637064577-spread-home--2.0-1790066508;2026-09-22T08:41:48.676657+00:00;2026-09-22T08:41:48.676657+00:00;England - EFL Trophy;Luton Town vs Ipswich Town U21;1637064577;spread;home;-2.0;1.901;1.87;1.631;0;9.3;9.11;1
1637090737-spread-home--0.5-1790066508;2026-09-22T08:41:48.676657+00:00;2026-09-22T08:41:48.676657+00:00;England - EFL Trophy;Swindon Town vs Newport County;1637090737;spread;home;-0.5;1.813;1.781;1.765;0;9.3;9.11;1
1637090737-spread-away-0.5-1790066508;2026-09-22T08:41:48.676657+00:00;2026-09-22T08:41:48.676657+00:00;England - EFL Trophy;Swindon Town vs Newport County;1637090737;spread;away;0.5;2.02;1.935;4.208;0;9.3;9.11;1
1636866931-moneyline-away--1790066508;2026-09-22T08:41:48.676657+00:00;2026-09-22T08:41:48.676657+00:00;UAE - President's Cup;Al-Urooba vs Dubai City;1636866931;moneyline;away;;5.22;4.96;4.981;0;5.96;5.77;1
1636866931-moneyline-draw--1790066508;2026-09-22T08:41:48.676657+00:00;2026-09-22T08:41:48.676657+00:00;UAE - President's Cup;Al-Urooba vs Dubai City;1636866931;moneyline;draw;;3.87;3.79;2.067;0;5.96;5.77;1
1636688826-moneyline-draw--1790066714;2026-09-22T08:45:14.129441+00:00;2026-09-22T08:45:14.129441+00:00;England - Isthmian Division 1 North;Cambridge City vs Witham Town;1636688826;moneyline;draw;;4.04;3.98;1.485;0;9.99;9.8;1
1636688826-spread-away-1.0-1790066714;2026-09-22T08:45:14.129441+00:00;2026-09-22T08:45:14.129441+00:00;England - Isthmian Division 1 North;Cambridge City vs Witham Town;1636688826;spread;away;1.0;1.781;1.763;1.011;0;9.99;9.8;1
1636713985-moneyline-home--1790066714;2026-09-22T08:45:14.129441+00:00;2026-09-22T08:45:14.129441+00:00;Scotland - Challenge Cup;Dumbarton vs Kilmarnock B;1636713985;moneyline;home;;2.01;1.662;17.313;0;9.99;9.79;1
1636713985-total-over-3.5-1790066714;2026-09-22T08:45:14.129441+00:00;2026-09-22T08:45:14.129441+00:00;Scotland - Challenge Cup;Dumbarton vs Kilmarnock B;1636713985;total;over;3.5;1.952;1.893;3.023;0;9.99;9.79;1
1636920011-moneyline-away--1790066714;2026-09-22T08:45:14.129441+00:00;2026-09-22T08:45:14.129441+00:00;England - Northern League Division 1;Chasetown vs Padiham;1636920011;moneyline;away;;4.64;4.55;1.94;0;9.99;9.79;1
1636920011-spread-away-1.0-1790066714;2026-09-22T08:45:14.129441+00:00;2026-09-22T08:45:14.129441+00:00;England - Northern League Division 1;Chasetown vs Padiham;1636920011;spread;away;1.0;1.862;1.833;1.557;0;9.99;9.79;1
1636867970-moneyline-away--1790066921;2026-09-22T08:48:41.236538+00:00;2026-09-22T08:48:41.236538+00:00;UAE - President's Cup;Dibba Al Fujairah vs Al-Ittifaq;1636867970;moneyline;away;;4.61;4.35;5.64;0;5.85;5.65;1
1636867970-moneyline-draw--1790066921;2026-09-22T08:48:41.236538+00:00;2026-09-22T08:48:41.236538+00:00;UAE - President's Cup;Dibba Al Fujairah vs Al-Ittifaq;1636867970;moneyline;draw;;4.09;3.99;2.445;0;5.85;5.65;1
1637131527-moneyline-home--1790066921;2026-09-22T08:48:41.236538+00:00;2026-09-22T08:48:41.236538+00:00;England - FA Cup Qualification;Worksop Town vs Telford United;1637131527;moneyline;home;;2.12;1.806;14.811;0;9.93;9.73;1
1637002779-spread-home--2.0-1790067127;2026-09-22T08:52:07.394880+00:00;2026-09-22T08:52:07.394880+00:00;England - EFL Trophy;Bradford City vs Newcastle United U21;1637002779;spread;home;-2.0;1.971;1.917;2.74;0;9.62;9.42;1
1637002779-total-over-3.5-1790067127;2026-09-22T08:52:07.394880+00:00;2026-09-22T08:52:07.394880+00:00;England - EFL Trophy;Bradford City vs Newcastle United U21;1637002779;total;over;3.5;1.935;1.909;1.344;0;9.62;9.42;1
1637090737-spread-home--0.5-1790067333;2026-09-22T08:55:33.407868+00:00;2026-09-22T08:55:33.407868+00:00;England - EFL Trophy;Swindon Town vs Newport County;1637090737;spread;home;-0.5;1.813;1.781;1.765;0;9.06;8.86;1
1637090737-spread-away-0.5-1790067333;2026-09-22T08:55:33.407868+00:00;2026-09-22T08:55:33.407868+00:00;England - EFL Trophy;Swindon Town vs Newport County;1637090737;spread;away;0.5;2.02;1.935;4.208;0;9.06;8.86;1
1636866931-moneyline-home--1790067541;2026-09-22T08:59:01.954340+00:00;2026-09-22T08:59:01.954340+00:00;UAE - President's Cup;Al-Urooba vs Dubai City;1636866931;moneyline;home;;1.595;1.568;1.693;0;5.68;5.48;1
1636866931-spread-away-1.0-1790067541;2026-09-22T08:59:01.954340+00:00;2026-09-22T08:59:01.954340+00:00;UAE - President's Cup;Al-Urooba vs Dubai City;1636866931;spread;away;1.0;1.82;1.794;1.429;0;5.68;5.48;1
1636689401-moneyline-home--1790067541;2026-09-22T08:59:01.954340+00:00;2026-09-22T08:59:01.954340+00:00;Scotland - Challenge Cup;Elgin City vs Dundee B;1636689401;moneyline;home;;1.164;1.133;2.663;0;9.76;9.55;1
1636713985-moneyline-away--1790067751;2026-09-22T09:02:31.062120+00:00;2026-09-22T09:02:31.062120+00:00;Scotland - Challenge Cup;Dumbarton vs Kilmarnock B;1636713985;moneyline;away;;4.03;3.68;8.685;0;9.71;9.5;1
1636768959-spread-home-0.0-1790067751;2026-09-22T09:02:31.062120+00:00;2026-09-22T09:02:31.062120+00:00;Colombia - Primera B;Atletico Cali vs Tigres;1636768959;spread;home;0.0;1.935;1.855;4.134;0;11.95;11.74;1
1637131527-moneyline-away--1790067751;2026-09-22T09:02:31.062120+00:00;2026-09-22T09:02:31.062120+00:00;England - FA Cup Qualification;Worksop Town vs Telford United;1637131527;moneyline;away;;3.25;2.81;13.538;0;9.7;9.49;1
1637131527-moneyline-draw--1790067751;2026-09-22T09:02:31.062120+00:00;2026-09-22T09:02:31.062120+00:00;England - FA Cup Qualification;Worksop Town vs Telford United;1637131527;moneyline;draw;;3.78;3.64;3.704;0;9.7;9.49;1
1636867970-moneyline-home--1790067751;2026-09-22T09:02:31.062120+00:00;2026-09-22T09:02:31.062120+00:00;UAE - President's Cup;Dibba Al Fujairah vs Al-Ittifaq;1636867970;moneyline;home;;1.637;1.599;2.321;0;5.61;5.41;1
1636689398-moneyline-away--1790067961;2026-09-22T09:06:01.537758+00:00;2026-09-22T09:06:01.537758+00:00;England - Northern Premier League;Leek Town vs Hyde United;1636689398;moneyline;away;;2.43;2.36;2.881;0;9.65;9.45;1
1636689398-spread-away--0.0-1790067961;2026-09-22T09:06:01.537758+00:00;2026-09-22T09:06:01.537758+00:00;England - Northern Premier League;Leek Town vs Hyde United;1636689398;spread;away;-0.0;1.862;1.806;3.008;0;9.65;9.45;1
1636688835-moneyline-home--1790067961;2026-09-22T09:06:01.537758+00:00;2026-09-22T09:06:01.537758+00:00;England - Isthmian Premier League;Three Bridges vs Leatherhead;1636688835;moneyline;home;;2.67;2.63;1.498;0;9.64;9.44;1
1636688835-moneyline-away--1790067961;2026-09-22T09:06:01.537758+00:00;2026-09-22T09:06:01.537758+00:00;England - Isthmian Premier League;Three Bridges vs Leatherhead;1636688835;moneyline;away;;2.16;2.13;1.389;0;9.64;9.44;1
1636709487-moneyline-away--1790067961;2026-09-22T09:06:01.537758+00:00;2026-09-22T09:06:01.537758+00:00;England - Southern Premier League Central;Stourbridge vs Real Bedford;1636709487;moneyline;away;;1.714;1.671;2.509;0;9.64;9.43;1
1634922628-moneyline-draw--1790068172;2026-09-22T09:09:32.604491+00:00;2026-09-22T09:09:32.604491+00:00;Algeria - Ligue 1;US Biskra vs JS Saoura;1634922628;moneyline;draw;;2.76;2.63;4.71;0;7.84;7.64;1
1637090755-moneyline-home--1790068172;2026-09-22T09:09:32.604491+00:00;2026-09-22T09:09:32.604491+00:00;England - EFL Trophy;Salford City vs Sheffield Wednesday;1637090755;moneyline;home;;2.51;2.46;1.992;0;8.84;8.64;1
1637090755-spread-home-0.0-1790068172;2026-09-22T09:09:32.604491+00:00;2026-09-22T09:09:32.604491+00:00;England - EFL Trophy;Salford City vs Sheffield Wednesday;1637090755;spread;home;0.0;1.926;1.893;1.713;0;8.84;8.64;1
1637090737-spread-home--0.5-1790068172;2026-09-22T09:09:32.604491+00:00;2026-09-22T09:09:32.604491+00:00;England - EFL Trophy;Swindon Town vs Newport County;1637090737;spread;home;-0.5;1.813;1.781;1.765;0;8.84;8.64;1
1637090737-spread-away-0.5-1790068172;2026-09-22T09:09:32.604491+00:00;2026-09-22T09:09:32.604491+00:00;England - EFL Trophy;Swindon Town vs Newport County;1637090737;spread;away;0.5;2.02;1.935;4.208;0;8.84;8.64;1
1636937809-moneyline-home--1790068384;2026-09-22T09:13:04.920202+00:00;2026-09-22T09:13:04.920202+00:00;England - EFL Trophy;MK Dons vs Crawley Town;1636937809;moneyline;home;;1.455;1.415;2.749;0;8.78;8.58;1
1636937809-total-over-3.5-1790068384;2026-09-22T09:13:04.920202+00:00;2026-09-22T09:13:04.920202+00:00;England - EFL Trophy;MK Dons vs Crawley Town;1636937809;total;over;3.5;1.98;1.901;3.99;0;8.78;8.58;1
1636688825-moneyline-away--1790068384;2026-09-22T09:13:04.920202+00:00;2026-09-22T09:13:04.920202+00:00;England - Isthmian Division 1 North;Hashtag United vs Walthamstow;1636688825;moneyline;away;;8.3;7.33;11.687;0;9.53;9.33;1
1636688825-moneyline-draw--1790068384;2026-09-22T09:13:04.920202+00:00;2026-09-22T09:13:04.920202+00:00;England - Isthmian Division 1 North;Hashtag United vs Walthamstow;1636688825;moneyline;draw;;5.84;5.54;5.137;0;9.53;9.33;1
1636709490-moneyline-home--1790068384;2026-09-22T09:13:04.920202+00:00;2026-09-22T09:13:04.920202+00:00;England - Isthmian Division 1 North;Wroxham vs Gorleston;1636709490;moneyline;home;;2.28;2.25;1.316;0;9.53;9.33;1
1636709490-total-over-2.5-1790068384;2026-09-22T09:13:04.920202+00:00;2026-09-22T09:13:04.920202+00:00;England - Isthmian Division 1 North;Wroxham vs Gorleston;1636709490;total;over;2.5;1.885;1.781;5.517;0;9.53;9.33;1
1636920009-moneyline-away--1790068384;2026-09-22T09:13:04.920202+00:00;2026-09-22T09:13:04.920202+00:00;England - Isthmian Division 1 South Central;Binfield vs Moneyfields;1636920009;moneyline;away;;1.704;1.621;4.871;0;9.52;9.32;1
1636768959-spread-home-0.0-1790068596;2026-09-22T09:16:36.241899+00:00;2026-09-22T09:16:36.241899+00:00;Colombia - Primera B;Atletico Cali vs Tigres;1636768959;spread;home;0.0;1.935;1.855;4.134;0;11.71;11.51;1
1636713985-moneyline-home--1790068596;2026-09-22T09:16:36.241899+00:00;2026-09-22T09:16:36.241899+00:00;Scotland - Challenge Cup;Dumbarton vs Kilmarnock B;1636713985;moneyline;home;;1.694;1.532;9.563;0;9.46;9.26;1
1636713985-total-over-3.5-1790068596;2026-09-22T09:16:36.241899+00:00;2026-09-22T09:16:36.241899+00:00;Scotland - Challenge Cup;Dumbarton vs Kilmarnock B;1636713985;total;over;3.5;1.901;1.806;4.997;0;9.46;9.26;1
1636689400-spread-home--2.0-1790068596;2026-09-22T09:16:36.241899+00:00;2026-09-22T09:16:36.241899+00:00;Scotland - Challenge Cup;Edinburgh City vs Dundee United B;1636689400;spread;home;-2.0;1.926;1.901;1.298;0;9.46;9.26;1
1636836483-spread-away--1.5-1790068596;2026-09-22T09:16:36.241899+00:00;2026-09-22T09:16:36.241899+00:00;Scotland - Challenge Cup;Fraserburgh vs Cove Rangers;1636836483;spread;away;-1.5;1.926;1.901;1.298;0;9.46;9.26;1
1636836483-total-over-3.5-1790068596;2026-09-22T09:16:36.241899+00:00;2026-09-22T09:16:36.241899+00:00;Scotland - Challenge Cup;Fraserburgh vs Cove Rangers;1636836483;total;over;3.5;1.98;1.926;2.727;0;9.46;9.26;1
1636709491-moneyline-home--1790068596;2026-09-22T09:16:36.241899+00:00;2026-09-22T09:16:36.241899+00:00;Scotland - Challenge Cup;Alloa Athletic vs Hibernian B;1636709491;moneyline;home;;1.208;1.17;3.146;0;9.46;9.26;1
1636709491-total-over-3.5-1790068596;2026-09-22T09:16:36.241899+00:00;2026-09-22T09:16:36.241899+00:00;Scotland - Challenge Cup;Alloa Athletic vs Hibernian B;1636709491;total;over;3.5;1.935;1.813;6.305;0;9.46;9.26;1
1636689401-moneyline-home--1790068596;2026-09-22T09:16:36.241899+00:00;2026-09-22T09:16:36.241899+00:00;Scotland - Challenge Cup;Elgin City vs Dundee B;1636689401;moneyline;home;;1.133;1.112;1.853;0;9.46;9.26;1
1636709492-moneyline-home--1790068596;2026-09-22T09:16:36.241899+00:00;2026-09-22T09:16:36.241899+00:00;Scotland - Challenge Cup;Clyde vs Rangers B;1636709492;moneyline;home;;1.885;1.658;12.042;0;9.46;9.26;1
1636688789-moneyline-away--1790068806;2026-09-22T09:20:06.505152+00:00;2026-09-22T09:20:06.505152+00:00;Romania - Liga 2;ASA Targu Mures vs CS Dinamo Bucharest;1636688789;moneyline;away;;15.6;15.43;1.09;0;7.66;7.46;1
1636688789-moneyline-draw--1790068806;2026-09-22T09:20:06.505152+00:00;2026-09-22T09:20:06.505152+00:00;Romania - Liga 2;ASA Targu Mures vs CS Dinamo Bucharest;1636688789;moneyline;draw;;8.71;8.46;2.87;0;7.66;7.46;1
1636867970-spread-home--1.0-1790068806;2026-09-22T09:20:06.505152+00:00;2026-09-22T09:20:06.505152+00:00;UAE - President's Cup;Dibba Al Fujairah vs Al-Ittifaq;1636867970;spread;home;-1.0;1.99;1.962;1.407;0;5.33;5.13;1
1636689398-moneyline-home--1790068806;2026-09-22T09:20:06.505152+00:00;2026-09-22T09:20:06.505152+00:00;England - Northern Premier League;Leek Town vs Hyde United;1636689398;moneyline;home;;2.46;2.43;1.22;0;9.4;9.21;1
1636689398-moneyline-away--1790068806;2026-09-22T09:20:06.505152+00:00;2026-09-22T09:20:06.505152+00:00;England - Northern Premier League;Leek Town vs Hyde United;1636689398;moneyline;away;;2.36;2.32;1.695;0;9.4;9.21;1
1636689391-moneyline-home--1790068806;2026-09-22T09:20:06.505152+00:00;2026-09-22T09:20:06.505152+00:00;England - Southern Premier League Central;Stratford Town vs Bromsgrove Sporting;1636689391;moneyline;home;;2.76;2.54;7.971;0;9.4;9.2;1
1636709487-moneyline-away--1790068806;2026-09-22T09:20:06.505152+00:00;2026-09-22T09:20:06.505152+00:00;England - Southern Premier League Central;Stourbridge vs Real Bedford;1636709487;moneyline;away;;1.671;1.649;1.317;0;9.4;9.2;1
1636709484-moneyline-home--1790068806;2026-09-22T09:20:06.505152+00:00;2026-09-22T09:20:06.505152+00:00;England - Southern Premier League Central;Bury Town vs Hitchin Town;1636709484;moneyline;home;;1.469;1.448;1.43;0;9.4;9.2;1
1636688820-moneyline-away--1790068806;2026-09-22T09:20:06.505152+00:00;2026-09-22T09:20:06.505152+00:00;England - Southern Premier League Central;Rushall Olympic vs Kettering Town;1636688820;moneyline;away;;2.25;2.22;1.333;0;9.4;9.2;1
1637157137-moneyline-home--1790068806;2026-09-22T09:20:06.505152+00:00;2026-09-22T09:20:06.505152+00:00;England - EFL Trophy;Accrington Stanley vs Sunderland U21;1637157137;moneyline;home;;1.685;1.654;1.84;0;8.65;8.45;1
1636906778-moneyline-away--1790069015;2026-09-22T09:23:35.366063+00:00;2026-09-22T09:23:35.366063+00:00;Scotland - Challenge Cup;Banks O´Dee vs Aberdeen B;1636906778;moneyline;away;;1.741;1.719;1.264;0;9.35;9.15;1
1636906778-total-over-3.5-1790069015;2026-09-22T09:23:35.366063+00:00;2026-09-22T09:23:35.366063+00:00;Scotland - Challenge Cup;Banks O´Dee vs Aberdeen B;1636906778;total;over;3.5;1.962;1.893;3.517;0;9.35;9.15;1
1637064578-moneyline-away--1790069015;2026-09-22T09:23:35.366063+00:00;2026-09-22T09:23:35.366063+00:00;England - EFL Trophy;Leicester City vs Fulham U21;1637064578;moneyline;away;;9.66;9.11;5.694;0;8.6;8.4;1
1637064578-moneyline-draw--1790069015;2026-09-22T09:23:35.366063+00:00;2026-09-22T09:23:35.366063+00:00;England - EFL Trophy;Leicester City vs Fulham U21;1637064578;moneyline;draw;;7.26;6.99;3.719;0;8.6;8.4;1
1637090737-spread-home--0.5-1790069015;2026-09-22T09:23:35.366063+00:00;2026-09-22T09:23:35.366063+00:00;England - EFL Trophy;Swindon Town vs Newport County;1637090737;spread;home;-0.5;1.813;1.781;1.765;0;8.6;8.4;1
1637090737-spread-away-0.5-1790069015;2026-09-22T09:23:35.366063+00:00;2026-09-22T09:23:35.366063+00:00;England - EFL Trophy;Swindon Town vs Newport County;1637090737;spread;away;0.5;2.02;1.935;4.208;0;8.6;8.4;1
1637069525-moneyline-home--1790069015;2026-09-22T09:23:35.366063+00:00;2026-09-22T09:23:35.366063+00:00;England - EFL Trophy;Notts County vs Grimsby Town;1637069525;moneyline;home;;2.13;2.07;2.817;0;8.6;8.4;1
1637069525-moneyline-away--1790069015;2026-09-22T09:23:35.366063+00:00;2026-09-22T09:23:35.366063+00:00;England - EFL Trophy;Notts County vs Grimsby Town;1637069525;moneyline;away;;2.89;2.81;2.768;0;8.6;8.4;1
1637069525-moneyline-draw--1790069015;2026-09-22T09:23:35.366063+00:00;2026-09-22T09:23:35.366063+00:00;England - EFL Trophy;Notts County vs Grimsby Town;1637069525;moneyline;draw;;3.82;3.76;1.571;0;8.6;8.4;1
1637067851-moneyline-home--1790069015;2026-09-22T09:23:35.366063+00:00;2026-09-22T09:23:35.366063+00:00;England - EFL Trophy;Wigan Athletic vs Blackpool;1637067851;moneyline;home;;2.33;2.25;3.433;0;8.6;8.4;1
1637067851-moneyline-away--1790069015;2026-09-22T09:23:35.366063+00:00;2026-09-22T09:23:35.366063+00:00;England - EFL Trophy;Wigan Athletic vs Blackpool;1637067851;moneyline;away;;2.72;2.63;3.309;0;8.6;8.4;1
1637002779-moneyline-home--1790069015;2026-09-22T09:23:35.366063+00:00;2026-09-22T09:23:35.366063+00:00;England - EFL Trophy;Bradford City vs Newcastle United U21;1637002779;moneyline;home;;1.2;1.184;1.333;0;9.1;8.9;1
1637002779-spread-home--2.0-1790069015;2026-09-22T09:23:35.366063+00:00;2026-09-22T09:23:35.366063+00:00;England - EFL Trophy;Bradford City vs Newcastle United U21;1637002779;spread;home;-2.0;1.917;1.847;3.652;0;9.1;8.9;1
1637002779-total-over-3.5-1790069015;2026-09-22T09:23:35.366063+00:00;2026-09-22T09:23:35.366063+00:00;England - EFL Trophy;Bradford City vs Newcastle United U21;1637002779;total;over;3.5;1.909;1.877;1.676;0;9.1;8.9;1
1637069527-moneyline-home--1790069015;2026-09-22T09:23:35.366063+00:00;2026-09-22T09:23:35.366063+00:00;England - EFL Trophy;York City vs Rotherham United;1637069527;moneyline;home;;2.17;2.14;1.382;0;8.6;8.4;1
1636866931-moneyline-home--1790069222;2026-09-22T09:27:02.969502+00:00;2026-09-22T09:27:02.969502+00:00;UAE - President's Cup;Al-Urooba vs Dubai City;1636866931;moneyline;home;;1.568;1.529;2.487;0;5.21;5.01;1
1636866931-spread-home--1.0-1790069222;2026-09-22T09:27:02.969502+00:00;2026-09-22T09:27:02.969502+00:00;UAE - President's Cup;Al-Urooba vs Dubai City;1636866931;spread;home;-1.0;2.01;1.917;4.627;0;5.21;5.01;1
1636768957-moneyline-away--1790069222;2026-09-22T09:27:02.969502+00:00;2026-09-22T09:27:02.969502+00:00;Colombia - Primera B;Independiente Yumbo vs Internacional de Palmira;1636768957;moneyline;away;;2.85;2.65;7.018;0;11.54;11.34;1
1636768957-spread-away--0.0-1790069222;2026-09-22T09:27:02.969502+00:00;2026-09-22T09:27:02.969502+00:00;Colombia - Primera B;Independiente Yumbo vs Internacional de Palmira;1636768957;spread;away;-0.0;2.04;1.901;6.814;0;11.54;11.34;1
1636689399-spread-away--2.5-1790069222;2026-09-22T09:27:02.969502+00:00;2026-09-22T09:27:02.969502+00:00;Scotland - Challenge Cup;Clachnacuddin vs Ross County;1636689399;spread;away;-2.5;1.926;1.893;1.713;0;9.29;9.09;1
1634922628-moneyline-home--1790069222;2026-09-22T09:27:02.969502+00:00;2026-09-22T09:27:02.969502+00:00;Algeria - Ligue 1;US Biskra vs JS Saoura;1634922628;moneyline;home;;2.2;2.06;6.364;0;7.54;7.34;1
1636937809-moneyline-home--1790069222;2026-09-22T09:27:02.969502+00:00;2026-09-22T09:27:02.969502+00:00;England - EFL Trophy;MK Dons vs Crawley Town;1636937809;moneyline;home;;1.415;1.382;2.332;0;8.54;8.34;1
1636937809-moneyline-away--1790069222;2026-09-22T09:27:02.969502+00:00;2026-09-22T09:27:02.969502+00:00;England - EFL Trophy;MK Dons vs Crawley Town;1636937809;moneyline;away;;5.8;5.63;2.931;0;8.54;8.34;1
1636937809-spread-away-1.5-1790069222;2026-09-22T09:27:02.969502+00:00;2026-09-22T09:27:02.969502+00:00;England - EFL Trophy;MK Dons vs Crawley Town;1636937809;spread;away;1.5;1.87;1.787;4.439;0;8.54;8.34;1
1636937809-spread-home--1.5-1790069222;2026-09-22T09:27:02.969502+00:00;2026-09-22T09:27:02.969502+00:00;England - EFL Trophy;MK Dons vs Crawley Town;1636937809;spread;home;-1.5;1.98;1.855;6.313;0;8.54;8.34;1
1636688825-moneyline-home--1790069432;2026-09-22T09:30:32.195608+00:00;2026-09-22T09:30:32.195608+00:00;England - Isthmian Division 1 North;Hashtag United vs Walthamstow;1636688825;moneyline;home;;1.227;1.197;2.445;0;9.24;9.04;1
1636688829-moneyline-draw--1790069432;2026-09-22T09:30:32.195608+00:00;2026-09-22T09:30:32.195608+00:00;England - Isthmian Division 1 South East;South Park vs Cray Valley Paper Mills;1636688829;moneyline;draw;;3.91;3.78;3.325;0;9.24;9.04;1
1636768959-spread-home-0.0-1790069432;2026-09-22T09:30:32.195608+00:00;2026-09-22T09:30:32.195608+00:00;Colombia - Primera B;Atletico Cali vs Tigres;1636768959;spread;home;0.0;1.935;1.855;4.134;0;11.48;11.28;1
1636866459-moneyline-home--1790069432;2026-09-22T09:30:32.195608+00:00;2026-09-22T09:30:32.195608+00:00;Scotland - Challenge Cup;Stirling Albion vs Cumbernauld Colts;1636866459;moneyline;home;;1.637;1.61;1.649;0;9.23;9.03;1
1636866459-spread-home--1.0-1790069432;2026-09-22T09:30:32.195608+00:00;2026-09-22T09:30:32.195608+00:00;Scotland - Challenge Cup;Stirling Albion vs Cumbernauld Colts;1636866459;spread;home;-1.0;1.971;1.926;2.283;0;9.23;9.03;1
1636866459-total-over-3.5-1790069432;2026-09-22T09:30:32.195608+00:00;2026-09-22T09:30:32.195608+00:00;Scotland - Challenge Cup;Stirling Albion vs Cumbernauld Colts;1636866459;total;over;3.5;1.926;1.87;2.908;0;9.23;9.03;1
1636713986-moneyline-home--1790069432;2026-09-22T09:30:32.195608+00:00;2026-09-22T09:30:32.195608+00:00;Scotland - Challenge Cup;East Kilbride vs Celtic II;1636713986;moneyline;home;;1.336;1.251;6.362;0;9.23;9.03;1
1636713985-moneyline-away--1790069432;2026-09-22T09:30:32.195608+00:00;2026-09-22T09:30:32.195608+00:00;Scotland - Challenge Cup;Dumbarton vs Kilmarnock B;1636713985;moneyline;away;;4.36;4.25;2.523;0;9.23;9.03;1
1636713985-spread-away-1.0-1790069432;2026-09-22T09:30:32.195608+00:00;2026-09-22T09:30:32.195608+00:00;Scotland - Challenge Cup;Dumbarton vs Kilmarnock B;1636713985;spread;away;1.0;1.917;1.885;1.669;0;9.23;9.03;1
