timestamp;match;market;designation;points;old_odd;new_odd;movement_pct;steam_level
2026-08-29T14:52:23.218423+00:00;Atlanta Braves vs Colorado Rockies;total;under;9.0;-105;-112;3.05;PENDING
2026-08-29T14:52:25.474852+00:00;Atlanta Braves vs Colorado Rockies;total;under;9.0;-105;-112;3.05;PENDING
2026-08-29T14:52:25.827679+00:00;Atlanta Braves vs Colorado Rockies;total;under;9.0;-105;-112;3.05;PENDING
2026-08-29T14:52:28.139333+00:00;Atlanta Braves vs Colorado Rockies;total;under;9.0;-105;-112;3.05;PENDING
2026-08-29T14:52:31.542718+00:00;Atlanta Braves vs Colorado Rockies;total;under;9.0;-105;-112;3.05;PENDING
2026-08-29T14:52:32.166560+00:00;Atlanta Braves vs Colorado Rockies;total;under;9.0;-105;-112;3.05;PENDING
2026-08-29T14:52:40.932434+00:00;Atlanta Braves vs Colorado Rockies;total;under;9.0;-105;-112;3.05;PENDING
2026-08-29T14:52:41.418900+00:00;Atlanta Braves vs Colorado Rockies;total;under;9.0;-105;-112;3.05;PENDING
2026-08-29T14:52:46.475360+00:00;Atlanta Braves vs Colorado Rockies;total;under;9.0;-105;-112;3.05;PENDING
2026-08-29T14:52:49.586977+00:00;Atlanta Braves vs Colorado Rockies;total;under;9.0;-105;-112;3.05;PENDING
2026-08-29T14:53:04.921571+00:00;Atlanta Braves vs Colorado Rockies;total;under;9.0;-105;-112;3.05;PENDING
2026-08-29T14:53:09.867845+00:00;Atlanta Braves vs Colorado Rockies;total;under;9.0;-105;-112;3.05;PENDING
2026-08-29T14:53:14.695079+00:00;Atlanta Braves vs Colorado Rockies;total;under;9.0;-105;-112;3.05;PENDING
2026-08-29T14:53:15.276136+00:00;Atlanta Braves vs Colorado Rockies;total;under;9.0;-105;-112;3.05;PENDING
2026-08-29T14:53:17.649945+00:00;Atlanta Braves vs Colorado Rockies;total;under;9.0;-105;-112;3.05;PENDING
2026-08-29T14:53:17.953705+00:00;Atlanta Braves vs Colorado Rockies;total;under;9.0;-105;-112;3.05;PENDING
2026-08-29T14:53:19.847917+00:00;Atlanta Braves vs Colorado Rockies;total;under;9.0;-105;-112;3.05;PENDING
2026-08-29T14:53:20.453010+00:00;Atlanta Braves vs Colorado Rockies;total;under;9.0;-105;-112;3.05;PENDING
2026-08-29T14:53:20.871142+00:00;Atlanta Braves vs Colorado Rockies;total;under;9.0;-105;-112;3.05;PENDING
2026-08-29T14:53:21.031992+00:00;Atlanta Braves vs Colorado Rockies;total;under;9.0;-105;-112;3.05;PENDING
2026-08-29T14:53:21.105007+00:00;Atlanta Braves vs Colorado Rockies;total;under;9.0;-105;-112;3.05;PENDING
2026-08-29T15:42:32.003740+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-179;-196;3.11;PENDING
2026-08-29T15:42:33.142209+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-179;-196;3.11;PENDING
2026-08-29T15:42:48.856113+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-179;-196;3.11;PENDING
2026-08-29T15:42:51.051435+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-179;-196;3.11;PENDING
2026-08-29T15:42:51.461056+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-179;-196;3.11;PENDING
2026-08-29T15:42:53.167177+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;116;106;4.63;PENDING
2026-08-29T15:42:53.580881+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-179;-196;3.11;PENDING
2026-08-29T15:42:53.896327+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-179;-196;3.11;PENDING
2026-08-29T15:42:55.100528+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-179;-196;3.11;PENDING
2026-08-29T15:42:55.125352+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-179;-196;3.11;PENDING
2026-08-29T15:42:56.091727+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-179;-196;3.11;PENDING
2026-08-29T15:42:56.249897+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-179;-196;3.11;PENDING
2026-08-29T15:42:57.474717+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-179;-196;3.11;PENDING
2026-08-29T15:42:59.825147+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;116;106;4.63;PENDING
2026-08-29T15:43:02.917230+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;116;106;4.63;PENDING
2026-08-29T15:43:05.944708+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-179;-196;3.11;PENDING
2026-08-29T15:43:06.024779+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-179;-196;3.11;PENDING
2026-08-29T15:43:06.025385+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-179;-196;3.11;PENDING
2026-08-29T15:43:06.534896+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-179;-196;3.11;PENDING
2026-08-29T15:43:09.978693+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;116;106;4.63;PENDING
2026-08-29T15:43:12.103361+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;116;106;4.63;PENDING
2026-08-29T15:43:12.620172+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;116;106;4.63;PENDING
2026-08-29T15:43:12.702101+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-179;-196;3.11;PENDING
2026-08-29T15:43:14.770092+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;116;106;4.63;PENDING
2026-08-29T15:43:16.348551+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;116;106;4.63;PENDING
2026-08-29T15:43:16.464919+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-179;-196;3.11;PENDING
2026-08-29T15:43:17.267183+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;116;106;4.63;PENDING
2026-08-29T15:43:18.556189+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;116;106;4.63;PENDING
2026-08-29T15:43:18.860502+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;116;106;4.63;PENDING
2026-08-29T15:43:21.172281+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-179;-196;3.11;PENDING
2026-08-29T15:43:22.828224+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-179;-196;3.11;PENDING
2026-08-29T15:43:27.005996+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-179;-196;3.11;PENDING
2026-08-29T15:43:27.100473+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-179;-196;3.11;PENDING
2026-08-29T15:43:27.306302+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;116;106;4.63;PENDING
2026-08-29T15:43:27.384599+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-179;-196;3.11;PENDING
2026-08-29T15:43:28.288922+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;116;106;4.63;PENDING
2026-08-29T15:43:30.045042+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;116;106;4.63;PENDING
2026-08-29T15:43:30.910680+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;116;106;4.63;PENDING
2026-08-29T15:43:32.159086+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;116;106;4.63;PENDING
2026-08-29T15:43:37.769606+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;116;106;4.63;PENDING
2026-08-29T15:43:38.734306+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;116;106;4.63;PENDING
2026-08-29T15:43:42.243219+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;116;106;4.63;PENDING
2026-08-29T15:43:44.022627+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;116;106;4.63;PENDING
2026-08-29T15:43:48.732049+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;116;106;4.63;PENDING
2026-08-29T15:44:02.345464+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;116;106;4.63;PENDING
2026-08-29T15:44:06.373656+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;116;106;4.63;PENDING
2026-08-29T16:08:46.102678+00:00;Minnesota Twins vs Chicago White Sox;moneyline;away;;107;-100;3.38;PENDING
2026-08-29T16:08:47.551199+00:00;Minnesota Twins vs Chicago White Sox;moneyline;away;;107;-100;3.38;PENDING
2026-08-29T16:08:51.104544+00:00;Minnesota Twins vs Chicago White Sox;moneyline;away;;107;-100;3.38;PENDING
2026-08-29T16:08:51.336099+00:00;Minnesota Twins vs Chicago White Sox;moneyline;away;;107;-100;3.38;PENDING
2026-08-29T16:08:52.474541+00:00;Minnesota Twins vs Chicago White Sox;moneyline;away;;107;-100;3.38;PENDING
2026-08-29T16:08:52.527695+00:00;Minnesota Twins vs Chicago White Sox;moneyline;away;;107;-100;3.38;PENDING
2026-08-29T16:08:59.656024+00:00;Minnesota Twins vs Chicago White Sox;moneyline;away;;107;-100;3.38;PENDING
2026-08-29T16:09:02.148286+00:00;Minnesota Twins vs Chicago White Sox;moneyline;away;;107;-100;3.38;PENDING
2026-08-29T16:09:03.963811+00:00;Minnesota Twins vs Chicago White Sox;moneyline;away;;107;-100;3.38;PENDING
2026-08-29T16:09:07.056872+00:00;Minnesota Twins vs Chicago White Sox;moneyline;away;;107;-100;3.38;PENDING
2026-08-29T16:09:07.877983+00:00;Minnesota Twins vs Chicago White Sox;moneyline;away;;107;-100;3.38;PENDING
2026-08-29T16:09:09.619492+00:00;Minnesota Twins vs Chicago White Sox;moneyline;away;;107;-100;3.38;PENDING
2026-08-29T16:09:12.313249+00:00;Minnesota Twins vs Chicago White Sox;moneyline;away;;107;-100;3.38;PENDING
2026-08-29T16:09:12.741031+00:00;Minnesota Twins vs Chicago White Sox;moneyline;away;;107;-100;3.38;PENDING
2026-08-29T16:09:14.268301+00:00;Minnesota Twins vs Chicago White Sox;moneyline;away;;107;-100;3.38;PENDING
2026-08-29T16:09:24.192577+00:00;Minnesota Twins vs Chicago White Sox;moneyline;away;;107;-100;3.38;PENDING
2026-08-29T16:09:27.804231+00:00;Minnesota Twins vs Chicago White Sox;moneyline;away;;107;-100;3.38;PENDING
2026-08-29T16:09:32.031824+00:00;Minnesota Twins vs Chicago White Sox;moneyline;away;;107;-100;3.38;PENDING
2026-08-29T16:09:40.886460+00:00;Minnesota Twins vs Chicago White Sox;moneyline;away;;107;-100;3.38;PENDING
2026-08-29T16:11:53.725222+00:00;Minnesota Twins vs Chicago White Sox;moneyline;away;;107;-100;3.38;PENDING
2026-08-29T16:11:54.030569+00:00;Minnesota Twins vs Chicago White Sox;moneyline;away;;107;-100;3.38;PENDING
2026-08-29T16:11:56.550895+00:00;Minnesota Twins vs Chicago White Sox;moneyline;away;;107;-100;3.38;PENDING
2026-08-29T16:11:56.928643+00:00;Minnesota Twins vs Chicago White Sox;moneyline;away;;107;-100;3.38;PENDING
2026-08-29T16:48:44.226971+00:00;G1 New York Yankees vs G1 Boston Red Sox;moneyline;away;;106;-101;3.39;PENDING
2026-08-29T16:48:44.664750+00:00;G1 New York Yankees vs G1 Boston Red Sox;moneyline;away;;106;-101;3.39;PENDING
2026-08-29T16:48:45.876253+00:00;G1 New York Yankees vs G1 Boston Red Sox;moneyline;away;;106;-101;3.39;PENDING
2026-08-29T16:48:49.938105+00:00;G1 New York Yankees vs G1 Boston Red Sox;moneyline;away;;106;-101;3.39;PENDING
2026-08-29T16:48:59.042963+00:00;G1 New York Yankees vs G1 Boston Red Sox;moneyline;away;;106;-101;3.39;PENDING
2026-08-29T16:49:05.753913+00:00;G1 New York Yankees vs G1 Boston Red Sox;moneyline;away;;106;-101;3.39;PENDING
2026-08-29T16:49:07.423116+00:00;G1 New York Yankees vs G1 Boston Red Sox;moneyline;away;;106;-101;3.39;PENDING
2026-08-29T16:49:12.323688+00:00;G1 New York Yankees vs G1 Boston Red Sox;moneyline;away;;106;-101;3.39;PENDING
2026-08-29T16:49:23.596395+00:00;G1 New York Yankees vs G1 Boston Red Sox;moneyline;away;;106;-101;3.39;PENDING
2026-08-29T16:49:24.070420+00:00;G1 New York Yankees vs G1 Boston Red Sox;moneyline;away;;106;-101;3.39;PENDING
2026-08-29T16:49:24.744802+00:00;G1 New York Yankees vs G1 Boston Red Sox;moneyline;away;;106;-101;3.39;PENDING
2026-08-29T16:49:28.590373+00:00;G1 New York Yankees vs G1 Boston Red Sox;moneyline;away;;106;-101;3.39;PENDING
2026-08-29T16:49:29.247272+00:00;G1 New York Yankees vs G1 Boston Red Sox;moneyline;away;;106;-101;3.39;PENDING
2026-08-29T16:49:30.756865+00:00;G1 New York Yankees vs G1 Boston Red Sox;moneyline;away;;106;-101;3.39;PENDING
2026-08-29T16:49:36.347791+00:00;G1 New York Yankees vs G1 Boston Red Sox;moneyline;away;;106;-101;3.39;PENDING
2026-08-29T16:49:37.768945+00:00;G1 New York Yankees vs G1 Boston Red Sox;moneyline;away;;106;-101;3.39;PENDING
2026-08-29T16:49:42.748563+00:00;G1 New York Yankees vs G1 Boston Red Sox;moneyline;away;;106;-101;3.39;PENDING
2026-08-29T17:28:14.081189+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;106;-102;3.86;PENDING
2026-08-29T17:28:17.913039+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;106;-102;3.86;PENDING
2026-08-29T17:28:18.633807+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;106;-102;3.86;PENDING
2026-08-29T17:28:19.862260+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;106;-102;3.86;PENDING
2026-08-29T17:28:32.282344+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;106;-102;3.86;PENDING
2026-08-29T17:28:36.527066+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;106;-102;3.86;PENDING
2026-08-29T17:28:37.837729+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;106;-102;3.86;PENDING
2026-08-29T17:28:42.654726+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;106;-102;3.86;PENDING
2026-08-29T17:29:02.754144+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;106;-102;3.86;PENDING
2026-08-29T17:29:07.339807+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;106;-102;3.86;PENDING
2026-08-29T17:29:07.394272+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;106;-102;3.86;PENDING
2026-08-29T17:29:43.501953+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;106;-102;3.86;PENDING
2026-08-29T17:29:50.951754+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;106;-102;3.86;PENDING
2026-08-29T17:29:52.533493+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;106;-102;3.86;PENDING
2026-08-29T17:29:52.549967+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;106;-102;3.86;PENDING
2026-08-29T17:29:53.019378+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;106;-102;3.86;PENDING
2026-08-29T17:29:53.197234+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;106;-102;3.86;PENDING
2026-08-29T17:29:53.377110+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;106;-102;3.86;PENDING
2026-08-29T17:29:53.628605+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;106;-102;3.86;PENDING
2026-08-29T17:29:55.245652+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;106;-102;3.86;PENDING
2026-08-29T17:29:57.026147+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;106;-102;3.86;PENDING
2026-08-29T17:29:57.708624+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;106;-102;3.86;PENDING
2026-08-29T17:29:57.959530+00:00;Chicago Cubs vs Cincinnati Reds;spread;home;-1.5;106;-102;3.86;PENDING
2026-08-29T17:34:40.776054+00:00;G2 New York Yankees vs G2 Boston Red Sox;moneyline;home;;-125;-135;3.29;PENDING
2026-08-29T17:34:41.349853+00:00;G2 New York Yankees vs G2 Boston Red Sox;moneyline;home;;-125;-135;3.29;PENDING
2026-08-29T17:34:50.039121+00:00;G2 New York Yankees vs G2 Boston Red Sox;moneyline;home;;-125;-135;3.29;PENDING
2026-08-29T17:34:52.311478+00:00;G2 New York Yankees vs G2 Boston Red Sox;moneyline;home;;-125;-135;3.29;PENDING
2026-08-29T17:34:53.380077+00:00;G2 New York Yankees vs G2 Boston Red Sox;moneyline;home;;-125;-135;3.29;PENDING
2026-08-29T17:34:57.724272+00:00;G2 New York Yankees vs G2 Boston Red Sox;moneyline;home;;-125;-135;3.29;PENDING
2026-08-29T17:34:59.380318+00:00;G2 New York Yankees vs G2 Boston Red Sox;moneyline;home;;-125;-135;3.29;PENDING
2026-08-29T17:34:59.578962+00:00;G2 New York Yankees vs G2 Boston Red Sox;moneyline;home;;-125;-135;3.29;PENDING
2026-08-29T17:34:59.809788+00:00;G2 New York Yankees vs G2 Boston Red Sox;moneyline;home;;-125;-135;3.29;PENDING
2026-08-29T17:35:00.201132+00:00;G2 New York Yankees vs G2 Boston Red Sox;moneyline;home;;-125;-135;3.29;PENDING
2026-08-29T17:35:00.668735+00:00;G2 New York Yankees vs G2 Boston Red Sox;moneyline;home;;-125;-135;3.29;PENDING
2026-08-29T17:35:01.298135+00:00;G2 New York Yankees vs G2 Boston Red Sox;moneyline;home;;-125;-135;3.29;PENDING
2026-08-29T17:35:02.169422+00:00;G2 New York Yankees vs G2 Boston Red Sox;moneyline;home;;-125;-135;3.29;PENDING
2026-08-29T17:35:04.584993+00:00;G2 New York Yankees vs G2 Boston Red Sox;moneyline;home;;-125;-135;3.29;PENDING
2026-08-29T17:35:05.454523+00:00;G2 New York Yankees vs G2 Boston Red Sox;moneyline;home;;-125;-135;3.29;PENDING
2026-08-29T17:35:06.333632+00:00;G2 New York Yankees vs G2 Boston Red Sox;moneyline;home;;-125;-135;3.29;PENDING
2026-08-29T17:35:12.883457+00:00;G2 New York Yankees vs G2 Boston Red Sox;moneyline;home;;-125;-135;3.29;PENDING
2026-08-29T17:35:20.197463+00:00;G2 New York Yankees vs G2 Boston Red Sox;moneyline;home;;-125;-135;3.29;PENDING
2026-08-29T17:35:20.791260+00:00;G2 New York Yankees vs G2 Boston Red Sox;moneyline;home;;-125;-135;3.29;PENDING
2026-08-29T17:35:21.325841+00:00;G2 New York Yankees vs G2 Boston Red Sox;moneyline;home;;-125;-135;3.29;PENDING
2026-08-29T17:35:21.650498+00:00;G2 New York Yankees vs G2 Boston Red Sox;moneyline;home;;-125;-135;3.29;PENDING
2026-08-29T17:35:26.424660+00:00;G2 New York Yankees vs G2 Boston Red Sox;moneyline;home;;-125;-135;3.29;PENDING
2026-08-29T17:35:28.422987+00:00;G2 New York Yankees vs G2 Boston Red Sox;moneyline;home;;-125;-135;3.29;PENDING
2026-08-29T18:09:41.833982+00:00;New York Mets vs Houston Astros;moneyline;home;;-133;-145;3.55;PENDING
2026-08-29T18:09:41.834837+00:00;New York Mets vs Houston Astros;moneyline;home;;-133;-145;3.55;PENDING
2026-08-29T18:09:41.912977+00:00;New York Mets vs Houston Astros;moneyline;home;;-133;-145;3.55;PENDING
2026-08-29T18:09:43.367413+00:00;New York Mets vs Houston Astros;moneyline;home;;-133;-145;3.55;PENDING
2026-08-29T18:09:45.643525+00:00;New York Mets vs Houston Astros;spread;home;-1.5;159;145;5.41;PENDING
2026-08-29T18:09:46.214956+00:00;New York Mets vs Houston Astros;spread;home;-1.5;159;145;5.41;PENDING
2026-08-29T18:09:46.439069+00:00;New York Mets vs Houston Astros;spread;home;-1.5;159;145;5.41;PENDING
2026-08-29T18:09:46.706760+00:00;New York Mets vs Houston Astros;moneyline;home;;-133;-145;3.55;PENDING
2026-08-29T18:09:47.584309+00:00;New York Mets vs Houston Astros;spread;home;-1.5;159;145;5.41;PENDING
2026-08-29T18:09:50.372651+00:00;New York Mets vs Houston Astros;spread;home;-1.5;159;145;5.41;PENDING
2026-08-29T18:09:54.713003+00:00;New York Mets vs Houston Astros;moneyline;home;;-133;-145;3.55;PENDING
2026-08-29T18:09:56.997182+00:00;New York Mets vs Houston Astros;moneyline;home;;-133;-145;3.55;PENDING
2026-08-29T18:09:57.778660+00:00;New York Mets vs Houston Astros;spread;home;-1.5;159;145;5.41;PENDING
2026-08-29T18:10:00.842083+00:00;New York Mets vs Houston Astros;spread;home;-1.5;159;145;5.41;PENDING
2026-08-29T18:10:10.920711+00:00;New York Mets vs Houston Astros;moneyline;home;;-133;-145;3.55;PENDING
2026-08-29T18:10:11.221949+00:00;New York Mets vs Houston Astros;moneyline;home;;-133;-145;3.55;PENDING
2026-08-29T18:10:14.563836+00:00;New York Mets vs Houston Astros;spread;home;-1.5;159;145;5.41;PENDING
2026-08-29T18:10:14.676242+00:00;New York Mets vs Houston Astros;spread;home;-1.5;159;145;5.41;PENDING
2026-08-29T18:10:14.811785+00:00;New York Mets vs Houston Astros;moneyline;home;;-133;-145;3.55;PENDING
2026-08-29T18:10:17.732429+00:00;New York Mets vs Houston Astros;moneyline;home;;-133;-145;3.55;PENDING
2026-08-29T18:10:22.098937+00:00;New York Mets vs Houston Astros;moneyline;home;;-133;-145;3.55;PENDING
2026-08-29T18:10:22.166113+00:00;New York Mets vs Houston Astros;spread;home;-1.5;159;145;5.41;PENDING
2026-08-29T18:10:23.167477+00:00;New York Mets vs Houston Astros;spread;home;-1.5;159;145;5.41;PENDING
2026-08-29T18:10:25.579672+00:00;New York Mets vs Houston Astros;spread;home;-1.5;159;145;5.41;PENDING
2026-08-29T18:10:31.724342+00:00;New York Mets vs Houston Astros;moneyline;home;;-133;-145;3.55;PENDING
2026-08-29T18:10:33.916239+00:00;New York Mets vs Houston Astros;moneyline;home;;-133;-145;3.55;PENDING
2026-08-29T18:10:36.900527+00:00;New York Mets vs Houston Astros;moneyline;home;;-133;-145;3.55;PENDING
2026-08-29T18:10:37.550382+00:00;New York Mets vs Houston Astros;moneyline;home;;-133;-145;3.55;PENDING
2026-08-29T18:10:40.494513+00:00;New York Mets vs Houston Astros;spread;home;-1.5;159;145;5.41;PENDING
2026-08-29T18:10:47.661442+00:00;New York Mets vs Houston Astros;spread;home;-1.5;159;145;5.41;PENDING
2026-08-29T18:10:48.804628+00:00;New York Mets vs Houston Astros;spread;home;-1.5;159;145;5.41;PENDING
2026-08-29T18:10:52.146267+00:00;New York Mets vs Houston Astros;spread;home;-1.5;159;145;5.41;PENDING
2026-08-29T18:13:28.136451+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-196;-225;4.35;PENDING
2026-08-29T18:13:46.186491+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-196;-225;4.35;PENDING
2026-08-29T18:13:46.533404+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-196;-225;4.35;PENDING
2026-08-29T18:13:51.968212+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-196;-225;4.35;PENDING
2026-08-29T18:13:52.649203+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-196;-225;4.35;PENDING
2026-08-29T18:13:52.676230+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-196;-225;4.35;PENDING
2026-08-29T18:13:53.095183+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-196;-225;4.35;PENDING
2026-08-29T18:13:56.661602+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-196;-225;4.35;PENDING
2026-08-29T18:13:56.741708+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-196;-225;4.35;PENDING
2026-08-29T18:14:03.800560+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-196;-225;4.35;PENDING
2026-08-29T18:14:07.407064+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-196;-225;4.35;PENDING
2026-08-29T18:14:07.666474+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-196;-225;4.35;PENDING
2026-08-29T18:14:08.410162+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-196;-225;4.35;PENDING
2026-08-29T18:14:10.382014+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-196;-225;4.35;PENDING
2026-08-29T18:14:20.737619+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-196;-225;4.35;PENDING
2026-08-29T18:14:23.337454+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-196;-225;4.35;PENDING
2026-08-29T18:16:24.793659+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-196;-225;4.35;PENDING
2026-08-29T18:16:27.225023+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-196;-225;4.35;PENDING
2026-08-29T18:16:27.449368+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-196;-225;4.35;PENDING
2026-08-29T18:16:27.714588+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-196;-225;4.35;PENDING
2026-08-29T18:16:27.788525+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-196;-225;4.35;PENDING
2026-08-29T18:16:28.225788+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-196;-225;4.35;PENDING
2026-08-29T18:16:29.140524+00:00;New York Mets vs Houston Astros;moneyline;home;;-133;-145;3.55;PENDING
2026-08-29T18:16:30.060152+00:00;Chicago Cubs vs Cincinnati Reds;moneyline;home;;-196;-225;4.35;PENDING
2026-08-29T18:16:30.942882+00:00;New York Mets vs Houston Astros;moneyline;home;;-133;-145;3.55;PENDING
2026-08-29T18:16:31.466037+00:00;New York Mets vs Houston Astros;moneyline;home;;-133;-145;3.55;PENDING
2026-08-29T18:16:31.810811+00:00;New York Mets vs Houston Astros;moneyline;home;;-133;-145;3.55;PENDING
2026-08-29T18:16:31.980326+00:00;New York Mets vs Houston Astros;moneyline;home;;-133;-145;3.55;PENDING
2026-08-29T18:16:32.326095+00:00;New York Mets vs Houston Astros;moneyline;home;;-133;-145;3.55;PENDING
2026-08-29T18:16:32.769532+00:00;New York Mets vs Houston Astros;spread;home;-1.5;159;145;5.41;PENDING
2026-08-29T18:16:33.716489+00:00;New York Mets vs Houston Astros;moneyline;home;;-133;-145;3.55;PENDING
2026-08-29T18:16:34.625228+00:00;New York Mets vs Houston Astros;spread;home;-1.5;159;145;5.41;PENDING
2026-08-29T18:16:35.258114+00:00;New York Mets vs Houston Astros;spread;home;-1.5;159;145;5.41;PENDING
2026-08-29T18:16:36.996188+00:00;New York Mets vs Houston Astros;spread;home;-1.5;159;145;5.41;PENDING
2026-08-29T18:16:37.108260+00:00;New York Mets vs Houston Astros;spread;home;-1.5;159;145;5.41;PENDING
2026-08-29T18:16:37.609756+00:00;New York Mets vs Houston Astros;spread;home;-1.5;159;145;5.41;PENDING
2026-08-29T18:16:38.078883+00:00;New York Mets vs Houston Astros;spread;home;-1.5;159;145;5.41;PENDING
2026-08-29T19:27:27.892722+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;moneyline;away;;-106;-114;3.41;PENDING
2026-08-29T19:27:28.249828+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;moneyline;away;;-106;-114;3.41;PENDING
